Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Landsize_log,BuildingArea_log,Age
Caulfield East,4.0,h,1550000.0,S,Ray,15/07/2017,8.4,3145.0,4.0,2.0,1.0,Glen Eira,-37.88512,145.04554,Southern Metropolitan,608.0,6.466144724237619,5.2818303397476605,85.7216161013198
Caulfield North,1.0,u,361000.0000000001,S,hockingstuart,15/07/2017,7.8,3161.0,1.0,1.0,1.0,Glen Eira,-37.87972,145.03351,Southern Metropolitan,6923.0,4.110873864173311,3.9889840465642745,43.0
Chadstone,3.0,u,960000.0,S,Jellis,15/07/2017,11.7,3148.0,3.0,2.0,2.0,Monash,-37.88304,145.0969,Southern Metropolitan,3582.0,5.948034989180646,5.0238805208462765,18.0
Clayton,3.0,u,696000.0,S,Harcourts,15/07/2017,16.7,3168.0,3.0,1.0,2.0,Monash,-37.91735,145.13814,South-Eastern Metropolitan,5837.0,5.560681631015528,4.800235175228657,62.72146353203402
Clayton,5.0,h,1115000.0,S,Buxton,15/07/2017,16.7,3168.0,5.0,2.0,2.0,Monash,-37.92304,145.10984,South-Eastern Metropolitan,5837.0,6.3818160174060985,5.407393414036179,44.86040756776151
Clayton,3.0,h,1950000.0,S,Buxton,15/07/2017,16.7,3168.0,3.0,1.0,2.0,Monash,-37.91583,145.13363,South-Eastern Metropolitan,5837.0,6.5998704992128365,4.842079294138344,58.2693924418179
Clayton South,4.0,h,962000.0,S,C21,15/07/2017,17.5,3169.0,4.0,2.0,4.0,Kingston,-37.93197,145.12219,South-Eastern Metropolitan,4734.0,6.586171654854675,5.124088956195593,55.30951965571353
Coburg,3.0,h,900000.0,S,Nelson,15/07/2017,6.700000000000001,3058.0,3.0,1.0,0.0,Moreland,-37.75296,144.95967,Northern Metropolitan,11204.0,5.429345628954441,4.634728988229636,98.0
Collingwood,1.0,u,365000.0,SP,Jellis,15/07/2017,2.0,3066.0,1.0,1.0,0.0,Yarra,-37.79597,144.99108,Northern Metropolitan,4553.0,4.6750666872552324,3.8501476017100584,58.0
Craigieburn,2.0,t,309999.9999999999,PI,Ray,15/07/2017,20.6,3064.0,2.0,1.0,1.0,Hume,-37.57467000000001,144.92229,Northern Metropolitan,15510.0,3.6635616461296463,4.74493212836325,5.0
Croydon,3.0,h,662000.0,S,hockingstuart,15/07/2017,23.0,3136.0,3.0,1.0,1.0,Maroondah,-37.79486,145.28673999999995,Eastern Metropolitan,11925.0,5.983936280687191,4.795790545596741,68.0
Croydon,3.0,u,625500.0,S,C21,15/07/2017,23.0,3136.0,3.0,1.0,2.0,Maroondah,-37.79795,145.2957,Eastern Metropolitan,11925.0,5.986452005284438,4.873574882956304,68.0
Dallas,3.0,h,459000.0,S,YPA,15/07/2017,14.0,3047.0,3.0,1.0,0.0,Hume,-37.67048,144.93992,Northern Metropolitan,2246.0,6.369900982828227,4.688318606488524,48.0
Dallas,3.0,h,420500.0,S,FN,15/07/2017,14.0,3047.0,3.0,1.0,1.0,Hume,-37.67506,144.93793,Northern Metropolitan,2246.0,6.478509642208569,4.565603111710928,57.39380204643862
Dandenong,4.0,h,583000.0,SP,O'Brien,15/07/2017,24.7,3175.0,4.0,1.0,2.0,Greater Dandenong,-37.97369000000001,145.19714,South-Eastern Metropolitan,10894.0,6.630683385642372,5.01979923607637,47.170379939758504
Dandenong North,3.0,h,618500.0,S,iSell,15/07/2017,24.7,3175.0,3.0,1.0,2.0,Greater Dandenong,-37.95661,145.2191,South-Eastern Metropolitan,8322.0,6.293419278846481,4.8163044095628536,53.74944440725017
Dandenong North,3.0,h,727000.0,S,C21,15/07/2017,24.7,3175.0,3.0,1.0,1.0,Greater Dandenong,-37.95466,145.21193,South-Eastern Metropolitan,8322.0,6.638567789166521,4.875479982439398,52.44719865290449
Deer Park,3.0,h,535000.0,S,Stockdale,15/07/2017,14.8,3023.0,3.0,1.0,0.0,Brimbank,-37.76496,144.77289,Western Metropolitan,6388.0,6.516193076042964,4.766965054128659,59.41778554318216
Delahey,3.0,h,560000.0,S,YPA,15/07/2017,18.0,3037.0,3.0,2.0,2.0,Brimbank,-37.7143,144.77096,Western Metropolitan,2898.0,6.298949246855942,5.0369526024136295,23.0
Derrimut,4.0,h,860000.0,S,Stockdale,15/07/2017,14.7,3030.0,4.0,2.0,2.0,Brimbank,-37.79215,144.76285,Western Metropolitan,2276.0,6.498282149476434,5.50576260349713,11.570121273320183
Dingley Village,3.0,t,802000.0,S,Buxton,15/07/2017,22.200000000000003,3172.0,3.0,2.0,2.0,Kingston,-37.98146,145.11715,South-Eastern Metropolitan,3940.0,5.529429087511423,5.225746673713202,20.0
Dingley Village,3.0,h,800000.0,S,Ray,15/07/2017,22.200000000000003,3172.0,3.0,2.0,4.0,Kingston,-37.98596,145.13187,South-Eastern Metropolitan,3940.0,6.687108607866515,5.017279836814924,38.0
Dingley Village,4.0,h,854000.0,S,Ray,15/07/2017,22.200000000000003,3172.0,4.0,2.0,2.0,Kingston,-37.97936,145.13302,South-Eastern Metropolitan,3940.0,6.517671272912275,5.204006687076795,43.0
Doncaster East,3.0,h,1735000.0,S,Jellis,15/07/2017,14.3,3109.0,3.0,1.0,2.0,Manningham,-37.78707,145.15161,Eastern Metropolitan,10999.0,6.587550014824796,4.858353192481715,52.898877682386455
Donvale,3.0,t,920000.0,S,Barry,15/07/2017,16.1,3111.0,3.0,2.0,2.0,Manningham,-37.77323,145.18029,Eastern Metropolitan,4790.0,5.480638923341991,5.236441962829949,11.0
Donvale,3.0,h,904000.0,S,Fletchers,15/07/2017,16.1,3111.0,3.0,1.0,2.0,Manningham,-37.80349,145.19666,Eastern Metropolitan,4790.0,6.580639137284949,4.762173934797756,58.0
Doveton,3.0,h,500000.0,S,Hall,15/07/2017,28.8,3177.0,3.0,1.0,3.0,Casey,-37.98537,145.23505,South-Eastern Metropolitan,3533.0,6.432940092739179,4.680826831660587,63.0
Eaglemont,3.0,h,1440000.0,S,Miles,15/07/2017,8.9,3084.0,3.0,1.0,2.0,Banyule,-37.76093,145.056,Eastern Metropolitan,1651.0,6.395261598115449,4.762173934797756,63.0
Elsternwick,3.0,u,900000.0,VB,Buxton,15/07/2017,7.2,3185.0,3.0,2.0,2.0,Glen Eira,-37.88472,145.00025,Southern Metropolitan,4898.0,4.992153657898708,4.15097420208818,16.741435011326303
Eltham,2.0,u,540000.0,VB,Buckingham,15/07/2017,18.0,3095.0,2.0,1.0,1.0,Nillumbik,-37.71513,145.15323999999995,Eastern Metropolitan,6990.0,4.890349128221754,4.568805265001353,29.312338729044313
Eltham,4.0,h,1054000.0,S,Barry,15/07/2017,18.0,3095.0,4.0,3.0,2.0,Nillumbik,-37.71296,145.13773,Eastern Metropolitan,6990.0,6.674561391814426,5.442417710521793,44.0
Endeavour Hills,4.0,h,625000.0,SP,O'Brien,15/07/2017,28.5,3802.0,4.0,2.0,2.0,Casey,-37.96466,145.27006,South-Eastern Metropolitan,8443.0,6.507277712385012,5.111987788356544,38.0
Epping,3.0,h,600000.0,S,Love,15/07/2017,19.6,3076.0,3.0,1.0,2.0,Whittlesea,-37.64273,145.03751,Northern Metropolitan,10926.0,6.263398262591624,5.049856007249537,48.0
Epping,2.0,t,401500.0,S,Love,15/07/2017,19.6,3076.0,2.0,2.0,1.0,Whittlesea,-37.6311,145.0232,Northern Metropolitan,10926.0,5.0106352940962555,4.619574089792255,17.99230026036571
Epping,3.0,h,630000.0,S,Ray,15/07/2017,19.6,3076.0,3.0,2.0,2.0,Whittlesea,-37.62864,145.02265,Northern Metropolitan,10926.0,5.963579343618446,4.852030263919617,6.0
Epping,4.0,h,1012000.0,S,Iconek,15/07/2017,19.6,3076.0,4.0,3.0,3.0,Whittlesea,-37.6246,145.01686,Northern Metropolitan,10926.0,6.448889394146858,5.87493073085203,9.0
Epping,4.0,h,565000.0,S,Ray,15/07/2017,19.6,3076.0,4.0,2.0,2.0,Whittlesea,-37.64386,145.04817,Northern Metropolitan,10926.0,6.3080984415095305,4.709530201312334,33.0
Essendon,2.0,u,502500.0,SP,McDonald,15/07/2017,7.5,3040.0,2.0,1.0,1.0,Moonee Valley,-37.7494,144.92096,Western Metropolitan,9264.0,6.644533531391732,4.143134726391533,38.0
Essendon,3.0,h,1550000.0,S,Nelson,15/07/2017,7.5,3040.0,3.0,1.0,1.0,Moonee Valley,-37.74253,144.91753,Western Metropolitan,9264.0,6.594413459749778,4.81661345215074,41.30873287865984
Essendon,2.0,u,420000.0,S,Nelson,15/07/2017,7.5,3040.0,2.0,1.0,1.0,Moonee Valley,-37.74444,144.92084,Western Metropolitan,9264.0,6.984703824257253,4.209665016368347,40.973724224559874
Essendon North,2.0,u,785000.0,S,Nelson,15/07/2017,8.2,3041.0,2.0,1.0,2.0,Moonee Valley,-37.73993,144.90271,Western Metropolitan,1308.0,4.983606621708336,4.630075776221483,18.614922060513436
Essendon West,3.0,h,1410000.0,PI,Jellis,15/07/2017,7.5,3040.0,3.0,2.0,1.0,Moonee Valley,-37.75374,144.88932,Western Metropolitan,588.0,6.373319789577012,5.293304824724492,68.0
Fawkner,3.0,h,750000.0,S,YPA,15/07/2017,13.1,3060.0,3.0,1.0,1.0,Moreland,-37.71097,144.97324,Northern Metropolitan,5070.0,6.586171654854675,4.670487289113368,57.7779056022066
Ferntree Gully,4.0,h,748888.0,S,Ray,15/07/2017,24.799999999999997,3156.0,4.0,2.0,4.0,Knox,-37.88189000000001,145.29148,Eastern Metropolitan,10788.0,6.922643891475888,5.638354669333745,58.0
Ferntree Gully,4.0,h,850000.0,S,Noel,15/07/2017,24.799999999999997,3156.0,4.0,2.0,1.0,Knox,-37.89863,145.26708,Eastern Metropolitan,10788.0,6.6052979209482015,5.003946305945459,33.0
Fitzroy,1.0,u,490000.0,S,hockingstuart,15/07/2017,2.0999999999999996,3065.0,1.0,1.0,1.0,Yarra,-37.80348,144.98256999999995,Northern Metropolitan,5825.0,7.197508900344694,4.060443010546419,5.0
Fitzroy North,1.0,u,381000.0000000001,SP,Nelson,15/07/2017,3.6000000000000005,3068.0,1.0,1.0,1.0,Yarra,-37.77869000000001,144.98578,Northern Metropolitan,6244.0,6.12029741895095,3.713184174508502,38.698595476509354
Fitzroy North,2.0,u,650000.0,VB,Nelson,15/07/2017,3.6000000000000005,3068.0,2.0,1.0,1.0,Yarra,-37.78334,144.97782,Northern Metropolitan,6244.0,5.4981495090616335,4.25239122532663,38.23043051894615
Fitzroy North,3.0,h,1502000.0,S,Nelson,15/07/2017,3.6000000000000005,3068.0,3.0,1.0,0.0,Yarra,-37.7844,144.99005,Northern Metropolitan,6244.0,5.19295685089021,4.824321485311974,117.9498104638983
Footscray,3.0,h,878000.0,SP,Jas,15/07/2017,5.1,3011.0,3.0,2.0,2.0,Maribyrnong,-37.80069,144.88199,Western Metropolitan,7570.0,5.099866427824199,4.063312614770198,13.13030955751924
Footscray,3.0,u,440000.0,S,Jas,15/07/2017,5.1,3011.0,3.0,1.0,1.0,Maribyrnong,-37.79633,144.88526000000005,Western Metropolitan,7570.0,5.3749303486626,4.13556314103087,45.45760345698545
Footscray,2.0,u,395000.0,S,Sweeney,15/07/2017,5.1,3011.0,2.0,1.0,1.0,Maribyrnong,-37.79711,144.88825,Western Metropolitan,7570.0,6.200240520057321,4.30406509320417,48.0
Footscray,2.0,h,991000.0,S,Village,15/07/2017,5.1,3011.0,2.0,1.0,1.0,Maribyrnong,-37.79529,144.88453,Western Metropolitan,7570.0,5.765191102784844,4.672828834461906,108.0
Forest Hill,4.0,h,945000.0,S,Ray,15/07/2017,15.4,3131.0,4.0,2.0,2.0,Whitehorse,-37.85156,145.16923,Eastern Metropolitan,4385.0,5.68697535633982,5.272999558563747,8.0
Forest Hill,2.0,h,1020000.0,S,Ray,15/07/2017,15.4,3131.0,2.0,1.0,1.0,Whitehorse,-37.84207,145.17795,Eastern Metropolitan,4385.0,6.366470447731438,4.765586907393996,48.0
Forest Hill,6.0,h,1234000.0,S,Ray,15/07/2017,15.4,3131.0,6.0,3.0,2.0,Whitehorse,-37.83508,145.16936,Eastern Metropolitan,4385.0,6.363028103540465,5.545418175341003,40.24490027656384
Frankston,3.0,h,506000.0,S,Aquire,15/07/2017,38.0,3199.0,3.0,1.0,4.0,Frankston,-38.13743,145.16702,South-Eastern Metropolitan,17055.0,6.361302477572996,4.820281565605037,34.0
Frankston,4.0,h,755000.0,S,Ray,15/07/2017,38.0,3199.0,4.0,1.0,1.0,Frankston,-38.16146,145.12997,South-Eastern Metropolitan,17055.0,6.434546518787453,5.099866427824199,58.0
Gisborne,4.0,h,807000.0,S,Raine,15/07/2017,45.900000000000006,3437.0,4.0,2.0,3.0,Macedon Ranges,-37.50929,144.56444,Northern Victoria,3376.0,7.1110530344403955,5.197445404104633,36.916228216514355
Gisborne,3.0,h,426000.0,S,Raine,15/07/2017,45.900000000000006,3437.0,3.0,1.0,1.0,Macedon Ranges,-37.49175,144.59565,Northern Victoria,3376.0,6.023447592961033,4.6443908991413725,68.0
Glen Iris,2.0,u,540000.0,S,Woodards,15/07/2017,7.3,3146.0,2.0,1.0,1.0,Boroondara,-37.85145,145.09107,Southern Metropolitan,10412.0,5.995198461405364,4.356708826689592,58.0
Glen Waverley,2.0,u,960000.0,S,Ray,15/07/2017,16.7,3150.0,2.0,1.0,1.0,Monash,-37.87606,145.15951,Eastern Metropolitan,15321.0,5.438079308923196,4.624972813284271,28.0
Glen Waverley,5.0,h,1116500.0,S,Harcourts,15/07/2017,16.7,3150.0,5.0,2.0,2.0,Monash,-37.88902,145.16678000000005,Eastern Metropolitan,15321.0,6.553933404025811,5.214120207747281,58.0
Greensborough,2.0,u,610000.0,S,Darren,15/07/2017,16.1,3088.0,2.0,1.0,1.0,Banyule,-37.70801,145.10689,Northern Metropolitan,8524.0,5.1298987149230735,4.438488542430482,33.0
Greensborough,3.0,h,690000.0,S,Darren,15/07/2017,16.1,3088.0,3.0,1.0,1.0,Banyule,-37.71055,145.09593999999996,Northern Metropolitan,8524.0,6.293419278846481,4.724089287309697,35.79567996687979
Greensborough,2.0,u,585000.0,S,Darren,15/07/2017,16.1,3088.0,2.0,1.0,1.0,Banyule,-37.71254,145.09705,Northern Metropolitan,8524.0,5.484796933490655,4.382026634673881,53.0
Greensborough,3.0,h,800000.0,S,Buckingham,15/07/2017,16.1,3088.0,3.0,3.0,2.0,Nillumbik,-37.69022,145.09413999999995,Northern Metropolitan,8524.0,6.505784060128229,5.042805332652652,45.0
Greensborough,4.0,h,800000.0,S,Darren,15/07/2017,16.1,3088.0,4.0,2.0,2.0,Banyule,-37.70859,145.10464,Northern Metropolitan,8524.0,6.440946540632921,5.135798437050262,58.0
Greensborough,3.0,h,896000.0,S,Fletchers,15/07/2017,16.1,3088.0,3.0,2.0,1.0,Banyule,-37.71846,145.09689,Northern Metropolitan,8524.0,6.483107351457199,4.875197323201151,48.0
Greensborough,3.0,h,1010000.0,S,Buckingham,15/07/2017,16.1,3088.0,3.0,2.0,2.0,Banyule,-37.71325,145.09532,Northern Metropolitan,8524.0,6.368187186350492,5.101213623518747,39.70385847675789
Hampton,3.0,t,1660000.0,S,Buxton,15/07/2017,13.8,3188.0,3.0,2.0,2.0,Bayside,-37.93297000000001,144.99771,Southern Metropolitan,5454.0,6.171700597410915,4.9852939545435975,53.71086062679956
Hampton,2.0,h,1960000.0,S,Charlton,15/07/2017,13.8,3188.0,2.0,1.0,2.0,Bayside,-37.94423,145.00843999999995,Southern Metropolitan,5454.0,6.548219102762372,4.791553352358893,76.01625770125884
Hawthorn,3.0,t,1200000.0,VB,Noel,15/07/2017,5.3,3122.0,3.0,2.0,2.0,Boroondara,-37.81432,145.03221000000005,Southern Metropolitan,11308.0,6.993932975223189,4.7435399285635995,41.86876720256396
Hawthorn,2.0,u,670000.0,S,Woodards,15/07/2017,5.3,3122.0,2.0,1.0,0.0,Boroondara,-37.83108,145.0353,Southern Metropolitan,11308.0,5.844206193764632,4.418454306132071,38.0
Hawthorn,2.0,u,600000.0,SP,Fletchers,15/07/2017,5.3,3122.0,2.0,1.0,1.0,Boroondara,-37.82214000000001,145.03288,Southern Metropolitan,11308.0,5.7326757795530625,4.267691370460934,4.0
Hawthorn,1.0,u,415000.0000000001,S,Nelson,15/07/2017,5.3,3122.0,1.0,1.0,1.0,Boroondara,-37.81519,145.03153,Southern Metropolitan,11308.0,6.929987330685617,3.9064262310742843,37.71970306132721
Hawthorn,3.0,u,1150000.0,S,Marshall,15/07/2017,5.3,3122.0,3.0,2.0,1.0,Boroondara,-37.81442,145.01531,Southern Metropolitan,11308.0,5.048098710442451,4.787491742782046,18.0
Hawthorn,3.0,h,1100000.0,S,Marshall,15/07/2017,5.3,3122.0,3.0,2.0,1.0,Boroondara,-37.81442,145.01531,Southern Metropolitan,11308.0,4.700480365792417,4.705015520957808,19.0
Heathmont,2.0,u,525000.0,S,Fletchers,15/07/2017,21.3,3135.0,2.0,1.0,1.0,Maroondah,-37.82118,145.24138,Eastern Metropolitan,3794.0,5.553025823116739,4.394449154672439,38.0
Heidelberg Heights,2.0,t,650000.0,S,Barry,15/07/2017,8.8,3081.0,2.0,1.0,1.0,Banyule,-37.74835,145.05042,Eastern Metropolitan,2947.0,4.948759890378168,4.68213122712422,5.0
Heidelberg West,2.0,h,580000.0,S,Harcourts,15/07/2017,8.8,3081.0,2.0,1.0,2.0,Banyule,-37.73759,145.04236,Eastern Metropolitan,2674.0,6.212606095751519,4.330733340286331,63.0
Heidelberg West,2.0,h,820000.0,VB,Barry,15/07/2017,8.8,3081.0,2.0,1.0,1.0,Banyule,-37.74371,145.04161000000005,Eastern Metropolitan,2674.0,6.582025138892826,4.4828187406134665,54.810851553437715
Hillside,4.0,h,600000.0,PI,Barry,15/07/2017,18.0,3037.0,4.0,2.0,3.0,Melton,-37.69787,144.75082,Western Metropolitan,5556.0,6.573680166960646,5.329138477464926,19.0
Hoppers Crossing,3.0,h,536500.0,S,Reliance,15/07/2017,18.4,3029.0,3.0,2.0,4.0,Wyndham,-37.87326,144.69103,Western Metropolitan,13830.0,6.361302477572996,4.872904620630176,46.0
Hoppers Crossing,3.0,h,541000.0,S,Ray,15/07/2017,18.4,3029.0,3.0,1.0,2.0,Wyndham,-37.87386,144.69317,Western Metropolitan,13830.0,6.436150368369428,4.798468666893263,39.788081263588765
Hoppers Crossing,3.0,h,557000.0,SP,Greg,15/07/2017,18.4,3029.0,3.0,1.0,2.0,Wyndham,-37.88505,144.69423,Western Metropolitan,13830.0,6.359573868672378,4.799512218346373,43.0
Ivanhoe East,2.0,h,1601000.0,S,Haughton,15/07/2017,7.8,3079.0,2.0,1.0,2.0,Banyule,-37.77345,145.06098,Eastern Metropolitan,1554.0,6.548219102762372,4.657075620025129,78.78957658418926
Jacana,3.0,h,559000.0,S,YPA,15/07/2017,14.0,3047.0,3.0,1.0,2.0,Hume,-37.68599,144.91195,Northern Metropolitan,851.0,6.405228458030842,4.6685909289044085,56.324196463510134
Keilor,3.0,h,930000.0,S,Nelson,15/07/2017,14.5,3036.0,3.0,2.0,2.0,Brimbank,-37.72286,144.83252,Western Metropolitan,2339.0,6.742880635791903,5.221197444896791,40.70001404878349
Keilor Downs,4.0,h,705000.0,PI,Brad,15/07/2017,15.5,3038.0,4.0,2.0,3.0,Brimbank,-37.71757,144.81328,Western Metropolitan,3656.0,6.704414354964107,5.293304824724492,18.0
Keilor Downs,4.0,h,590000.0,VB,Brad,15/07/2017,15.5,3038.0,4.0,2.0,2.0,Brimbank,-37.72483,144.8143,Western Metropolitan,3656.0,6.630683385642372,5.030437921392435,38.0
Keilor East,3.0,h,920000.0,SP,Nelson,15/07/2017,11.7,3033.0,3.0,2.0,1.0,Moonee Valley,-37.74214,144.86965,Western Metropolitan,5629.0,5.749392985908253,4.948759890378168,58.0
Keilor East,4.0,h,1100000.0,VB,Nelson,15/07/2017,11.7,3033.0,4.0,4.0,2.0,Moonee Valley,-37.73573,144.87531,Western Metropolitan,5629.0,6.2166061010848646,5.5909869805108565,7.0
Keilor East,3.0,h,840000.0,VB,Whiting,15/07/2017,11.7,3033.0,3.0,1.0,2.0,Moonee Valley,-37.74316,144.87894,Western Metropolitan,5629.0,6.3561076606958915,4.9344739331306915,48.0
Keilor East,3.0,h,860000.0,S,Nelson,15/07/2017,11.7,3033.0,3.0,1.0,1.0,Moonee Valley,-37.7465,144.8613,Western Metropolitan,5629.0,6.343880434126331,4.685993212233325,58.0
Kensington,3.0,h,840000.0,S,Bullen,15/07/2017,3.4000000000000004,3031.0,3.0,1.0,0.0,Melbourne,-37.78895,144.93351,Northern Metropolitan,5263.0,4.74493212836325,4.649371338210629,117.14976130172226
Kensington,2.0,u,535000.0,PI,Edward,15/07/2017,3.4000000000000004,3031.0,2.0,2.0,1.0,Melbourne,-37.79013,144.92359,Northern Metropolitan,5263.0,7.26593727066891,4.709530201312334,20.0
Kew,3.0,h,1080000.0,S,Marshall,15/07/2017,5.4,3101.0,3.0,2.0,2.0,Boroondara,-37.80509,145.05572,Southern Metropolitan,10331.0,5.0238805208462765,4.6443908991413725,58.0
Keysborough,4.0,h,575000.0,S,hockingstuart,15/07/2017,25.2,3173.0,4.0,1.0,2.0,Greater Dandenong,-37.99318,145.15939,South-Eastern Metropolitan,8459.0,5.953243334287785,4.882801922586371,43.0
Kingsbury,3.0,h,740000.0,S,Ray,15/07/2017,12.1,3083.0,3.0,1.0,2.0,Darebin,-37.71402,145.0314,Northern Metropolitan,1414.0,6.452048954437226,4.579627384665293,65.9670535359578
Knoxfield,4.0,h,1040000.0,S,Ray,15/07/2017,23.3,3180.0,4.0,2.0,2.0,Knox,-37.88214,145.25058,Eastern Metropolitan,2949.0,6.452048954437226,5.314725878197042,37.62347854832524
Lalor,4.0,h,795000.0,S,Harcourts,15/07/2017,16.3,3075.0,4.0,2.0,2.0,Whittlesea,-37.66641,144.98781,Northern Metropolitan,8279.0,6.214608098422191,5.351525617608628,15.46043896389665
Lalor,4.0,h,660000.0,S,Harcourts,15/07/2017,16.3,3075.0,4.0,2.0,3.0,Whittlesea,-37.66225,145.0116,Northern Metropolitan,8279.0,6.361302477572996,5.330049816014585,29.1313901679664
Maidstone,2.0,h,1170000.0,S,Biggin,15/07/2017,6.4,3012.0,2.0,1.0,2.0,Maribyrnong,-37.78493,144.87968,Western Metropolitan,3873.0,6.532334292222349,4.655469051162684,76.57262038182876
Maidstone,3.0,h,930000.0,S,Jas,15/07/2017,6.4,3012.0,3.0,1.0,4.0,Maribyrnong,-37.78571,144.87346000000005,Western Metropolitan,3873.0,6.302618975744905,4.762173934797756,78.0
Maidstone,2.0,t,650000.0,S,Jas,15/07/2017,6.4,3012.0,2.0,2.0,1.0,Maribyrnong,-37.78799,144.87515,Western Metropolitan,3873.0,5.634789603169249,4.653960350157523,5.0
Maidstone,3.0,t,702000.0,S,Jas,15/07/2017,6.4,3012.0,3.0,2.0,2.0,Maribyrnong,-37.78606,144.87205,Western Metropolitan,3873.0,5.247024072160486,4.882801922586371,18.0
Malvern,2.0,u,575000.0,PI,Purplebricks,15/07/2017,5.9,3144.0,2.0,1.0,1.0,Stonnington,-37.85557,145.03968,Southern Metropolitan,4675.0,7.015434130471173,4.296775096564238,19.0
Maribyrnong,2.0,t,675000.0,S,Biggin,15/07/2017,4.3,3032.0,2.0,1.0,2.0,Maribyrnong,-37.76703,144.88915,Western Metropolitan,4918.0,5.293304824724492,4.6886288134364404,9.0
Maribyrnong,2.0,u,440000.0,VB,Woodards,15/07/2017,4.3,3032.0,2.0,1.0,2.0,Maribyrnong,-37.77117,144.88041,Western Metropolitan,4918.0,5.718448167328559,4.543294782270004,15.0
Meadow Heights,3.0,h,520000.0,S,RW,15/07/2017,17.4,3048.0,3.0,1.0,1.0,Hume,-37.66004,144.92338,Northern Metropolitan,4704.0,6.448889394146858,4.718498871295094,58.0
Meadow Heights,3.0,h,430000.0,S,Barry,15/07/2017,17.4,3048.0,3.0,1.0,2.0,Hume,-37.64683,144.91106000000005,Northern Metropolitan,4704.0,6.259581464064923,4.801852768525261,29.15781857609477
Meadow Heights,4.0,h,570000.0,S,Raine,15/07/2017,17.4,3048.0,4.0,2.0,2.0,Hume,-37.64993,144.92955,Northern Metropolitan,4704.0,6.501289670540389,5.344416248214939,25.783900105973544
Meadow Heights,3.0,h,520000.0,S,Stockdale,15/07/2017,17.4,3048.0,3.0,1.0,2.0,Hume,-37.65384,144.92272,Northern Metropolitan,4704.0,6.683360945766275,4.859812404361672,33.0
Meadow Heights,4.0,h,515000.0,PI,RW,15/07/2017,17.4,3048.0,4.0,3.0,0.0,Hume,-37.65155,144.91912,Northern Metropolitan,4704.0,6.483107351457199,4.812184355372417,33.0
Melbourne,2.0,u,386999.9999999999,S,Galldon,15/07/2017,0.0,3000.0,2.0,1.0,0.0,Melbourne,-37.81301,144.96924,Northern Metropolitan,17496.0,6.311390467757365,3.871201010907891,7.0
Melton South,3.0,h,341000.0,S,YPA,15/07/2017,29.8,3338.0,3.0,2.0,4.0,Melton,-37.71432,144.57431,Western Victoria,4718.0,6.361302477572996,4.895936266064093,33.0975664924797
Melton South,3.0,h,336000.0,S,hockingstuart,15/07/2017,29.8,3338.0,3.0,1.0,1.0,Melton,-37.70153,144.57243,Western Victoria,4718.0,6.364750756851911,4.762173934797756,43.0
Melton South,4.0,h,426000.0,S,Raine,15/07/2017,29.8,3338.0,4.0,2.0,3.0,Melton,-37.69548,144.56775,Western Victoria,4718.0,6.486160788944089,4.962844630259907,43.0
Mernda,4.0,h,780000.0,SP,hockingstuart,15/07/2017,25.9,3754.0,4.0,2.0,2.0,Whittlesea,-37.6017,145.09051000000005,Northern Metropolitan,5812.0,6.945051063725834,5.476227375994426,8.79939149550728
Mill Park,3.0,h,775500.0,S,Harcourts,15/07/2017,17.9,3082.0,3.0,1.0,4.0,Whittlesea,-37.66919,145.06798999999995,Northern Metropolitan,10529.0,6.734591659972948,4.836281906951478,38.0
Mill Park,3.0,h,726000.0,S,Love,15/07/2017,17.9,3082.0,3.0,2.0,2.0,Whittlesea,-37.67519,145.06201,Northern Metropolitan,10529.0,6.423246963533519,4.890349128221754,36.0
Mill Park,4.0,h,710000.0,S,Ray,15/07/2017,17.9,3082.0,4.0,1.0,2.0,Whittlesea,-37.67626,145.0659,Northern Metropolitan,10529.0,6.502790045915623,4.820281565605037,33.0
Mitcham,3.0,h,1045000.0,S,Noel,15/07/2017,17.2,3132.0,3.0,2.0,2.0,Whitehorse,-37.82835,145.19845,Eastern Metropolitan,6871.0,5.996452088619021,4.988689639330118,22.82789647127811
Montmorency,3.0,t,820000.0,S,Buckingham,15/07/2017,16.2,3094.0,3.0,2.0,2.0,Banyule,-37.72394,145.12456,Eastern Metropolitan,3891.0,5.564520407322694,5.062595033026967,8.0
Montmorency,3.0,h,1301000.0,SP,Buckingham,15/07/2017,16.2,3094.0,3.0,2.0,2.0,Banyule,-37.72198,145.12581,Eastern Metropolitan,3891.0,6.456769655572163,5.089893560019514,38.0
Moonee Ponds,2.0,h,951000.0,S,Nelson,15/07/2017,6.2,3039.0,2.0,1.0,1.0,Moonee Valley,-37.7638,144.9089,Western Metropolitan,6232.0,5.153291594497779,4.599753689210088,118.0
Moonee Ponds,4.0,h,1425000.0,S,Jellis,15/07/2017,6.2,3039.0,4.0,2.0,2.0,Moonee Valley,-37.7685,144.91103,Western Metropolitan,6232.0,5.963579343618446,5.0238805208462765,128.0
Moorabbin,3.0,t,935000.0,SP,Buxton,15/07/2017,14.3,3189.0,3.0,2.0,2.0,Kingston,-37.94111,145.0431,Southern Metropolitan,2555.0,5.638354669333745,4.700480365792417,33.0
